name,type,ra_hours,dec_degrees,magnitude,size_arcmin
NGC 4654,G,12.732383,13.126667,10.49,4.72
NGC 4655,G,12.726803,41.018528,14.77,0.86
NGC 4656,GPair,12.732703,32.168139,,8.00
NGC 4656 NED01,G,12.732686,32.170250,10.47,6.46
NGC 4656 NED02,Dup,12.735306,32.208750,,
NGC 4657,G,12.735306,32.208750,14.50,1.86
NGC 4658,G,12.743831,-10.083111,12.43,1.38
NGC 4659,G,12.741497,13.498556,12.96,1.75
NGC 4660,G,12.742217,11.190528,11.27,2.09
NGC 4661,G,12.754153,-40.824250,14.65,1.17
NGC 4662,G,12.740611,37.121222,12.78,1.83
NGC 4663,G,12.746403,-10.197833,14.01,1.07
NGC 4664,G,12.751664,3.055778,10.50,4.52
NGC 4665,Dup,12.751664,3.055778,,
NGC 4666,G,12.752386,-0.461889,10.75,4.97
NGC 4667,Dup,12.713172,11.442500,,
NGC 4668,G,12.758886,-0.535722,13.10,1.59
NGC 4669,G,12.746317,54.875667,13.18,1.53
NGC 4670,G,12.754742,27.125417,12.76,0.97
NGC 4671,G,12.763231,-7.069694,13.52,1.69
NGC 4672,G,12.771042,-41.705972,14.25,2.06
NGC 4673,G,12.759631,27.060833,14.78,1.07
NGC 4674,G,12.767631,-8.655444,13.96,1.79
NGC 4675,G,12.758858,54.737611,14.84,1.34
NGC 4676,GPair,12.769639,30.727222,,3.00
NGC 4676 A,G,12.769475,30.731917,14.53,2.16
NGC 4676 B,G,12.769789,30.722750,14.33,0.98
NGC 4677,G,12.782536,-41.582528,12.81,1.49
NGC 4678,G,12.828292,-4.579722,14.26,0.97
NGC 4679,G,12.791736,-39.570861,13.52,2.43
NGC 4680,G,12.781864,-11.637056,13.23,1.36
NGC 4681,G,12.791336,-43.334806,13.44,1.40
NGC 4682,G,12.787636,-10.063444,13.12,2.58
NGC 4683,G,12.795103,-41.528278,12.84,1.44
NGC 4684,G,12.788200,-2.727417,11.55,2.97
NGC 4685,G,12.786511,19.464361,13.63,1.59
NGC 4686,G,12.777744,54.534278,12.59,1.92
NGC 4687,G,12.789936,35.352056,13.01,0.96
NGC 4688,G,12.796256,4.336056,12.92,3.72
NGC 4689,G,12.795989,13.762806,10.93,3.82
NGC 4690,G,12.798756,-1.656056,13.57,1.60
NGC 4691,G,12.803786,-3.332722,10.99,3.03
NGC 4692,G,12.798700,27.222361,12.65,1.00
NGC 4693,G,12.785881,71.176139,13.95,1.00
NGC 4694,G,12.804189,10.983611,12.52,2.00
NGC 4695,G,12.792253,54.374833,13.38,1.12
NGC 4696,G,12.813681,-41.310833,10.30,3.85
NGC 4696 A,G,12.782117,-41.496750,14.56,1.74
NGC 4696 B,G,12.789383,-41.237500,12.71,1.33
NGC 4696 C,G,12.800739,-40.818556,14.65,2.30
NGC 4696 D,G,12.806017,-41.714028,13.98,1.38
NGC 4696 E,G,12.807256,-40.936500,14.55,1.41
NGC 4697,G,12.809967,-5.800750,9.37,7.14
NGC 4698,G,12.806364,8.487389,10.65,3.81
NGC 4699,G,12.817286,-8.664861,9.53,3.99
NGC 4700,G,12.818931,-11.409861,12.21,2.72
NGC 4701,G,12.819886,3.388722,12.37,1.74
NGC 4702,G,12.817081,27.179139,16.04,0.58
NGC 4703,G,12.821936,-9.108417,13.58,1.70
NGC 4704,G,12.812897,41.921250,13.69,1.01
NGC 4705,G,12.823603,-5.195861,12.60,3.65
NGC 4706,G,12.831708,-41.279556,12.88,1.47
NGC 4707,G,12.806353,51.164694,12.97,2.19
NGC 4708,G,12.828189,-11.093028,13.92,1.25
NGC 4709,G,12.834411,-41.381972,11.10,3.09
NGC 4710,G,12.827453,15.165444,10.71,4.39
NGC 4711,G,12.812742,35.332694,14.27,1.21
NGC 4712,G,12.826172,25.469944,13.01,1.56
NGC 4713,G,12.832742,5.311417,11.73,1.66
NGC 4714,G,12.838681,-13.324333,14.24,2.00
NGC 4715,G,12.832744,27.822417,15.12,1.34
NGC 4716,G,12.842531,-9.451111,13.66,1.13
NGC 4717,G,12.842886,-9.463028,14.08,1.61
NGC 4718,G,12.842400,-5.281917,14.30,2.02
NGC 4719,G,12.835756,33.159139,14.04,1.42
NGC 4720,G,12.845217,-4.155833,14.18,1.23
NGC 4721,G,12.838867,27.324000,15.08,0.84
NGC 4722,G,12.858997,-13.330028,13.68,1.98
NGC 4723,G,12.850808,-13.236611,15.38,1.02
NGC 4724,G,12.848289,-14.331861,13.70,0.95
NGC 4725,G,12.840717,25.500806,9.38,9.71
NGC 4726,G,12.846128,-14.268556,15.47,1.10
NGC 4727,G,12.849233,-14.332944,12.22,2.70
NGC 4728,G,12.841133,27.434917,15.32,0.78
NGC 4729,G,12.862856,-41.132278,12.48,1.97
NGC 4730,G,12.866797,-41.147306,14.03,1.28
NGC 4731,G,12.850303,-6.393056,11.42,6.32
NGC 4732,G,12.835306,52.850111,14.92,1.21
NGC 4733,G,12.851883,10.912083,11.76,1.97
NGC 4734,G,12.853581,4.859056,14.26,0.97
NGC 4735,G,12.850481,28.927972,14.57,0.66
NGC 4736,G,12.848072,41.120444,8.24,7.74
NGC 4737,G,12.848039,34.156861,14.85,1.36
NGC 4738,G,12.852472,28.788056,13.44,1.82
NGC 4739,G,12.860300,-8.410222,14.18,1.50
NGC 4740,Dup,12.849233,-14.332944,,
NGC 4741,G,12.849867,47.671556,14.38,1.17
NGC 4742,G,12.863344,-10.454722,11.20,2.14
NGC 4743,G,12.871106,-41.390667,13.31,1.73
NGC 4744,G,12.872111,-41.060028,12.59,2.45
NGC 4745,G,12.857267,27.421278,15.16,0.61
NGC 4746,G,12.865378,12.082972,13.33,2.03
NGC 4747,G,12.862764,25.777083,12.38,2.09
NGC 4748,G,12.870128,-13.414722,14.03,1.27
NGC 4749,G,12.853325,71.636722,14.11,1.59
NGC 4750,G,12.835353,72.874639,12.10,2.40
NGC 4751,G,12.880775,-42.659917,13.00,1.66
NGC 4752,G,12.858075,13.781806,15.27,0.95
NGC 4753,G,12.872808,-1.199694,9.66,6.49
NGC 4754,G,12.871528,11.313889,10.48,4.16
NGC 4755,OCl,12.893633,-60.356306,,7.80
NGC 4756,G,12.881286,-15.413278,12.22,2.28
NGC 4757,G,12.880581,-10.310222,14.54,0.80
NGC 4758,G,12.878903,15.848528,13.41,2.75
NGC 4759,GPair,12.884778,-9.202222,,1.60
NGC 4759 NED01,Dup,12.884572,-9.199917,,
NGC 4759 NED02,Dup,12.884947,-9.203833,,
NGC 4760,G,12.885342,-10.494194,11.58,2.57
NGC 4761,G,12.886058,-9.197806,14.85,1.55
NGC 4762,G,12.882236,11.230806,10.17,8.26
NGC 4763,G,12.890894,-17.005528,12.49,1.86
NGC 4764,G,12.885175,-9.257639,15.99,0.46
NGC 4765,G,12.887336,4.463111,12.98,1.16
NGC 4766,G,12.885603,-10.378194,15.35,0.98
NGC 4767,G,12.898042,-39.714306,11.51,2.82
NGC 4767 A,G,12.883744,-39.835250,16.40,0.59
NGC 4767 B,G,12.912508,-39.852278,13.93,1.47
NGC 4768,*,12.888125,-9.531444,,
NGC 4770,G,12.892264,-9.541500,13.78,1.73
NGC 4771,G,12.889228,1.269083,12.73,3.10
NGC 4772,G,12.891433,2.168389,11.34,4.12
NGC 4773,G,12.893336,-8.638750,13.67,0.85
NGC 4774,GPair,12.885056,36.822778,,1.20
NGC 4774 NED01,G,12.885006,36.826333,17.16,0.40
NGC 4774 NED02,G,12.885164,36.819056,14.34,0.60
NGC 4775,G,12.896028,-6.622167,11.56,2.22
NGC 4776,G,12.884572,-9.199917,14.03,1.96
NGC 4777,G,12.899594,-8.775722,14.02,1.84
NGC 4778,G,12.884947,-9.203833,13.49,2.69
NGC 4779,G,12.897456,9.710056,13.07,1.86
NGC 4780,G,12.901453,-8.621111,13.51,1.96
NGC 4780 A,G,12.900844,-8.653806,15.96,0.74
NGC 4781,G,12.906597,-10.537194,11.39,3.66
NGC 4782,G,12.909922,-12.568639,12.75,1.48
NGC 4783,G,12.910164,-12.557833,12.80,1.41
NGC 4784,G,12.910283,-10.613056,14.35,1.67
NGC 4785,G,12.890925,-48.749194,12.09,2.04
NGC 4786,G,12.909006,-6.859417,11.71,1.98
NGC 4787,G,12.901533,27.068639,15.36,1.02
NGC 4788,G,12.904453,27.303694,15.20,0.91
NGC 4789,G,12.905283,27.068028,12.06,1.66
NGC 4789 A,G,12.901458,27.149639,13.92,1.90
NGC 4790,G,12.914428,-10.247833,12.41,1.69
NGC 4791,G,12.912208,8.053111,14.94,1.06
NGC 4792,G,12.917689,-12.497167,15.00,0.85
NGC 4793,G,12.911283,28.938667,11.64,1.82
NGC 4794,G,12.919583,-12.608472,13.00,1.12
NGC 4795,G,12.917461,8.065500,12.76,2.16
NGC 4796,G,12.917969,8.066222,15.35,1.80
NGC 4797,G,12.915325,27.412694,13.16,1.15
NGC 4798,Dup,12.915325,27.412694,,
NGC 4799,G,12.920981,2.896639,13.80,1.44
NGC 4800,G,12.910500,46.531167,12.32,1.65
NGC 4801,G,12.910492,53.090000,15.15,1.35
NGC 4802,G,12.930456,-12.055306,11.34,2.64
NGC 4803,G,12.926022,8.240417,14.95,0.76
NGC 4804,Dup,12.930456,-12.055306,,
NGC 4805,*,12.923397,27.981306,,
NGC 4806,G,12.936778,-29.502944,13.45,1.35
NGC 4807,G,12.924750,27.521417,13.49,0.88
NGC 4808,G,12.930264,4.304111,11.79,2.36
NGC 4809,G,12.914183,2.654083,13.78,1.58
NGC 4810,G,12.914222,2.640278,14.71,0.86
NGC 4811,G,12.947878,-41.797194,14.49,1.32
NGC 4812,G,12.947972,-41.813333,14.23,1.50
NGC 4813,G,12.943367,-6.817833,14.15,1.59
NGC 4814,G,12.922761,58.344111,12.03,2.75
NGC 4815,OCl,12.966214,-64.961750,8.60,3.90
NGC 4816,G,12.936708,27.745472,12.68,1.38
NGC 4817,G,12.941617,27.940000,15.77,0.69
NGC 4818,G,12.946917,-8.525306,11.34,4.27
NGC 4819,G,12.941072,26.987333,13.19,1.00
NGC 4820,G,12.950156,-13.719333,14.86,1.19
NGC 4821,G,12.941425,26.957000,15.02,0.59
NGC 4822,G,12.951039,-10.761833,14.36,1.38
NGC 4823,G,12.957122,-13.698694,15.97,0.81
NGC 4824,*,12.943436,27.432639,,
NGC 4825,G,12.953400,-13.664833,11.56,2.69
NGC 4826,G,12.945456,21.682972,8.52,10.52
NGC 4827,G,12.945425,27.178639,12.90,1.22
NGC 4828,G,12.945239,28.020444,13.68,0.75
NGC 4829,G,12.956800,-13.737500,16.16,0.58
NGC 4830,G,12.957753,-19.691278,12.09,2.31
NGC 4831,G,12.960192,-27.292139,13.47,1.57
NGC 4832,G,12.963203,-39.761694,12.27,2.14
NGC 4833,GCl,12.993039,-70.874583,7.79,8.40
NGC 4834,G,12.940356,52.295861,15.09,1.08
NGC 4835,G,12.968844,-46.264222,11.81,3.30
NGC 4835 A,G,12.953647,-46.374694,14.09,2.95
NGC 4836,G,12.959525,-12.744111,14.93,1.48
NGC 4837,GPair,12.946972,48.298611,,1.30
NGC 4837 NED01,G,12.946750,48.296889,14.55,1.32
NGC 4837 NED02,G,12.947194,48.300111,14.40,0.33
NGC 4838,G,12.965600,-13.060083,14.00,1.79
NGC 4839,G,12.956767,27.497806,12.11,2.70
NGC 4840,G,12.959122,27.610333,13.68,0.73
NGC 4841,GPair,12.959139,28.479444,,2.00
NGC 4841 A,G,12.958875,28.476944,13.76,1.45
NGC 4841 B,G,12.959414,28.482250,13.69,1.00
NGC 4842,GPair,12.959972,27.489167,,1.00
NGC 4842 A,G,12.959956,27.493250,15.22,0.58
NGC 4842 B,G,12.960039,27.484806,16.11,0.42
NGC 4843,G,12.966894,-3.621139,14.20,1.98
NGC 4844,*,12.968961,-13.079917,14.14,
NGC 4845,G,12.966997,1.575833,10.97,5.50
NGC 4846,G,12.963247,36.370722,14.54,1.21
NGC 4847,G,12.974708,-13.140917,15.33,0.83
NGC 4848,G,12.968233,28.242750,13.68,1.27
NGC 4849,G,12.970189,26.396889,14.27,1.40
NGC 4850,G,12.972733,27.967722,14.23,0.66
NGC 4851,G,12.972697,28.148750,14.94,0.40
NGC 4852,OCl,13.001219,-59.609444,8.90,5.40
NGC 4853,G,12.976442,27.596333,13.66,0.68
NGC 4854,G,12.979833,27.674750,13.95,0.95
NGC 4855,G,12.988458,-13.231028,14.32,1.68
NGC 4856,G,12.989242,-15.042167,10.62,4.25
NGC 4857,G,12.955094,70.203444,14.64,1.15
NGC 4858,G,12.983900,28.115750,15.22,0.51
NGC 4859,G,12.983842,26.815667,13.59,1.51
NGC 4860,G,12.984417,28.123694,13.43,1.07
NGC 4861,G,12.983983,34.859444,12.32,3.81
NGC 4862,G,12.991894,-14.132333,15.31,1.09
NGC 4863,G,12.995128,-14.029639,14.90,1.90
NGC 4864,G,12.986975,27.977000,13.50,0.77
NGC 4865,G,12.988853,28.084306,13.44,0.88
NGC 4866,G,12.990872,14.171056,11.08,5.77
NGC 4867,G,12.987569,27.970722,14.41,0.65
NGC 4868,G,12.985806,37.310333,12.95,1.43
NGC 4869,G,12.989822,27.911583,13.36,0.77
NGC 4870,G,12.988269,37.048361,15.54,0.91
NGC 4871,G,12.991656,27.956444,14.22,0.77
NGC 4872,G,12.992789,27.946944,13.59,0.67
NGC 4873,G,12.992442,27.983611,14.16,0.81
NGC 4874,G,12.993253,27.959278,11.83,2.29
NGC 4875,G,12.993864,27.907333,14.65,0.48
NGC 4876,G,12.995669,27.912472,14.38,0.56
NGC 4877,G,13.007317,-15.283444,13.08,2.36
NGC 4878,G,13.005603,-6.103833,13.96,1.53
NGC 4879,*,13.007114,-6.111222,,
NGC 4880,G,13.002936,12.483306,12.66,2.63
NGC 4881,G,12.999333,28.247389,13.48,0.98
NGC 4882,Dup,13.001233,27.987583,,
NGC 4883,G,12.998892,28.034722,14.31,0.77
NGC 4884,Dup,13.002258,27.977000,,
NGC 4885,G,13.009408,-6.853083,14.92,0.85
NGC 4886,G,13.001233,27.987583,13.84,0.80
NGC 4887,G,13.010906,-14.666250,14.14,1.14
NGC 4888,G,13.010072,-6.075194,14.32,1.55
NGC 4889,G,13.002258,27.977000,11.45,2.59
NGC 4890,G,13.010867,-4.604333,13.84,0.96
NGC 4891,*,13.013053,-13.425944,,
NGC 4892,G,13.000981,26.898111,14.53,1.40
NGC 4893,G,12.999892,37.193389,15.47,1.10
NGC 4893 A,G,12.999956,37.188139,15.95,0.56
NGC 4894,G,13.004589,27.967528,15.18,0.60
NGC 4895,G,13.004981,28.202306,13.20,1.66
NGC 4895 A,G,13.002533,28.170389,14.94,0.59
NGC 4896,G,13.008550,28.346222,13.90,0.85
NGC 4897,G,13.014708,-13.449806,12.54,2.65
NGC 4898,GPair,13.005000,27.957222,,0.80
NGC 4898 A,G,13.004908,27.955389,14.59,0.68
NGC 4898 B,G,13.005025,27.956556,14.33,0.61
NGC 4899,G,13.015731,-13.944222,12.33,2.02
NGC 4900,G,13.010864,2.501444,11.36,2.13
NGC 4901,G,12.999003,47.205556,15.22,1.15
NGC 4902,G,13.016592,-14.513639,11.26,2.63
NGC 4903,G,13.022992,-30.934972,12.50,1.72
NGC 4904,G,13.016294,-0.027611,11.96,1.99
NGC 4905,G,13.025189,-30.868278,14.29,1.55
NGC 4906,G,13.011047,27.923889,14.10,0.70
NGC 4907,G,13.013556,28.158333,13.66,1.00
NGC 4908,G,13.015128,28.007639,13.23,1.19
NGC 4909,G,13.033847,-42.771417,12.76,1.96
NGC 4910,Dup,12.966997,1.575833,,
NGC 4911,G,13.015578,27.790833,12.88,1.16
NGC 4912,G,13.026000,29.130611,13.84,1.06
NGC 4913,G,13.028714,29.044667,13.84,1.45
NGC 4914,G,13.011931,37.315278,11.60,2.69
NGC 4915,G,13.024506,-4.546528,12.00,1.64
NGC 4916,G,13.034500,29.253444,13.95,0.98
NGC 4917,G,13.015436,47.222111,14.87,1.33
NGC 4918,G,13.030728,-4.500556,15.07,0.89
NGC 4919,G,13.021553,27.809083,14.04,1.11
NGC 4920,G,13.034486,-11.378417,14.15,1.08
NGC 4921,G,13.023931,27.885944,12.62,1.96
NGC 4922,GPair,13.023583,29.311111,,1.10
NGC 4922 NED01,G,13.023478,29.308361,14.00,1.23
NGC 4922 NED02,G,13.023683,29.313778,14.02,0.58
NGC 4923,G,13.025500,27.847528,13.74,0.72
NGC 4924,G,13.036903,-14.969833,13.87,1.77
NGC 4925,G,13.035386,-7.710778,14.34,1.18
NGC 4926,G,13.031592,27.624444,12.99,1.23
NGC 4926 A,G,13.035522,27.648306,15.39,0.63
NGC 4927,G,13.032667,28.005889,14.75,1.01
NGC 4928,G,13.050158,-8.084972,12.92,1.05
NGC 4929,G,13.045667,28.045361,14.88,0.82
NGC 4930,G,13.068131,-41.411583,11.43,3.54
NGC 4931,G,13.050244,28.032472,13.43,1.65
NGC 4932,G,13.043808,50.438417,14.55,1.44
NGC 4933,GTrpl,13.066083,-11.497778,,3.50
NGC 4933 A,G,13.065203,-11.505056,13.96,0.74
NGC 4933 B,G,13.065761,-11.498056,11.74,4.37
NGC 4933 C,G,13.066969,-11.490556,15.89,0.65
NGC 4934,G,13.054511,28.030417,14.33,1.00
NGC 4935,G,13.055897,14.377500,13.97,1.09
NGC 4936,G,13.071358,-30.526250,10.71,2.85
NGC 4937,*Ass,13.080992,-47.219361,,
NGC 4938,G,13.049331,51.318528,15.10,0.87
NGC 4939,G,13.070664,-10.339611,11.91,5.71
NGC 4940,G,13.083403,-47.236917,13.18,1.13
NGC 4941,G,13.070317,-5.551611,11.27,3.29
NGC 4942,G,13.071975,-7.649444,13.79,1.68
NGC 4943,G,13.062483,28.084222,15.46,0.79
NGC 4944,G,13.063875,28.185722,12.87,1.39
NGC 4945,G,13.090967,-49.468222,11.86,23.33
NGC 4945 A,G,13.109369,-49.690639,13.31,2.63
NGC 4946,G,13.091494,-43.591139,12.35,2.00
NGC 4947,G,13.088944,-35.337417,12.20,2.65
NGC 4947 A,G,13.072453,-35.227778,15.01,1.28
NGC 4948,G,13.082211,-7.947694,13.44,2.30
NGC 4948 A,G,13.084942,-8.161333,13.50,1.44
NGC 4949,G,13.071644,29.029528,14.97,0.72
NGC 4950,G,13.093481,-43.500528,14.95,0.92
NGC 4951,G,13.085472,-6.493833,11.84,3.14
NGC 4952,G,13.082883,29.122250,13.01,1.60
NGC 4953,G,13.102908,-37.585750,14.18,1.84
NGC 4954,G,13.038853,75.404167,14.15,0.99
NGC 4955,G,13.101339,-29.754278,12.15,2.34
NGC 4956,G,13.083594,35.178028,12.38,1.56
NGC 4957,G,13.086775,27.569750,12.99,1.22
NGC 4958,G,13.096911,-8.020278,10.59,4.79
NGC 4959,G,13.094731,33.178917,15.29,0.74
NGC 4960,Dup,13.096547,27.734139,,
NGC 4961,G,13.096547,27.734139,13.51,1.11
NGC 4962,Dup,13.082883,29.122250,,
NGC 4963,G,13.097764,41.721917,14.12,0.86
NGC 4964,G,13.090239,56.322778,14.04,1.10
NGC 4965,G,13.119272,-28.228194,12.41,2.49
NGC 4966,G,13.104808,29.062861,13.32,1.03
NGC 4967,G,13.093453,53.564278,14.95,1.15
NGC 4968,G,13.118328,-23.677028,14.79,2.28
NGC 4969,GPair,13.117500,13.636944,,0.80
NGC 4969 NED01,G,13.117428,13.637361,15.00,0.78
NGC 4969 NED02,G,13.117631,13.637111,15.64,0.68
NGC 4970,G,13.126039,-24.008556,13.33,1.79
NGC 4971,G,13.115267,28.548028,14.98,0.78
NGC 4972,Dup,13.038853,75.404167,,
NGC 4973,G,13.092264,53.685139,14.63,0.96
NGC 4974,G,13.098858,53.659278,13.30,1.57
NGC 4975,G,13.130611,-5.017472,15.02,0.97
NGC 4976,G,13.143758,-49.506417,10.08,5.83
NGC 4977,G,13.101231,55.656083,14.49,1.05
NGC 4978,G,13.130703,18.415500,14.30,1.51
NGC 4979,G,13.128561,24.810583,15.07,0.86
NGC 4980,G,13.152800,-28.641778,13.55,1.77
NGC 4981,G,13.146872,-6.777528,11.41,2.70
NGC 4982,Other,13.146150,-10.588667,,
NGC 4983,G,13.140914,28.320500,13.95,1.04
NGC 4984,G,13.149231,-15.516306,11.01,3.37
NGC 4985,G,13.136694,41.676333,14.82,1.15
NGC 4986,G,13.140128,35.206444,14.11,1.55
NGC 4987,G,13.133072,51.929306,14.42,1.24
NGC 4988,G,13.165106,-43.105722,13.87,1.86
NGC 4989,G,13.154458,-5.396417,14.31,1.41
NGC 4990,G,13.154803,-5.272806,13.82,0.90
NGC 4991,G,13.154197,2.347667,15.40,0.59
NGC 4992,G,13.151556,11.634167,14.46,1.06
NGC 4993,G,13.163250,-23.383889,13.45,1.55
NGC 4994,Dup,13.163250,-23.383889,,
NGC 4995,G,13.161292,-7.833417,11.11,2.43
NGC 4996,G,13.158858,0.857028,14.29,1.81
NGC 4997,G,13.164361,-16.515472,14.00,1.61
NGC 4998,G,13.136156,50.663750,14.92,1.02
NGC 4999,G,13.159203,1.673056,13.06,2.50
NGC 5000,G,13.163192,28.906944,13.28,1.28
NGC 5001,G,13.159197,53.494278,14.56,1.15
NGC 5002,G,13.177225,36.633917,14.65,1.39
NGC 5003,G,13.143864,43.737528,15.03,1.03
NGC 5004,G,13.183764,29.636694,13.15,1.33
NGC 5004 A,G,13.183806,29.578278,14.44,1.25
NGC 5004 B,G,13.179903,29.709889,14.67,0.81
NGC 5005,G,13.182286,37.059194,10.71,4.82
NGC 5006,G,13.196047,-19.261750,13.40,2.07
NGC 5007,G,13.153997,62.175028,14.15,0.93
NGC 5008,G,14.182567,25.497222,14.41,1.07
NGC 5009,G,13.179731,50.092861,15.31,1.08
NGC 5010,G,13.207319,-15.797861,14.40,1.00
NGC 5011,G,13.214406,-43.096222,11.38,2.92
NGC 5011 A,G,13.202700,-43.307861,14.36,1.58
NGC 5012,G,13.193622,22.915500,12.40,2.64
NGC 5013,G,13.202042,3.199056,14.95,0.74
NGC 5014,G,13.192006,36.282139,12.83,2.11
NGC 5015,G,13.206358,-4.336472,13.24,2.00
NGC 5016,G,13.201856,24.095000,12.56,1.57
NGC 5017,G,13.215139,-16.765833,12.57,1.50
NGC 5018,G,13.216953,-19.518194,10.85,3.49
NGC 5019,G,13.211775,4.729667,14.46,0.85
NGC 5020,G,13.211075,12.599750,13.00,2.69
NGC 5021,G,13.201742,46.196139,14.19,1.49
NGC 5022,G,13.225219,-19.546639,13.81,2.46
NGC 5023,G,13.203500,44.041222,12.29,6.22
NGC 5024,GCl,13.215342,18.169111,7.79,9.00
NGC 5025,G,13.212431,31.809389,14.50,2.07
NGC 5026,G,13.237122,-42.961278,11.81,3.52
NGC 5027,G,13.222497,6.061278,14.96,1.10
NGC 5028,G,13.229406,-13.042472,14.18,2.12
NGC 5029,G,13.210442,47.063278,14.20,1.52
NGC 5030,G,13.231708,-16.490944,14.03,1.78
NGC 5031,G,13.234228,-16.123111,14.21,1.89
NGC 5032,G,13.224153,27.802389,12.82,1.95
NGC 5033,G,13.224297,36.593944,10.68,9.84
NGC 5034,G,13.205281,70.649361,14.06,0.89
NGC 5035,G,13.247008,-16.492694,12.84,1.56
NGC 5036,G,13.245233,-4.178583,15.26,0.69
NGC 5037,G,13.249825,-16.590306,12.14,2.02
NGC 5038,G,13.250592,-15.951806,14.20,1.79
NGC 5039,G,13.247756,-4.158167,17.46,0.55
NGC 5040,G,13.225733,51.258361,14.75,1.03
NGC 5041,G,13.242350,30.705778,13.38,1.26
NGC 5042,G,13.258617,-23.984056,11.78,4.15
NGC 5043,OCl,13.270739,-60.045500,,5.52
NGC 5044,G,13.256658,-16.385528,10.78,3.66
NGC 5045,*Ass,13.279722,-63.416667,,20.00
NGC 5046,G,13.262533,-16.326833,14.08,1.02
NGC 5047,G,13.263478,-16.518889,13.60,2.86
NGC 5048,G,13.268994,-28.410528,13.96,1.57
NGC 5049,G,13.266472,-16.397167,13.05,2.01
NGC 5050,G,13.261592,2.878972,14.31,1.40
NGC 5051,G,13.272250,-28.285694,14.00,1.65
NGC 5052,G,13.259692,29.676083,13.57,1.37
NGC 5053,GCl,13.274164,17.697750,9.96,4.80
NGC 5054,G,13.282914,-16.634861,10.79,5.04
NGC 5055,G,13.263703,42.029278,8.61,11.83
NGC 5056,G,13.270089,30.950333,13.13,1.62
NGC 5057,G,13.274381,31.031500,14.44,1.31
NGC 5058,G,13.281197,12.548222,14.25,0.76
NGC 5059,G,13.282906,7.844500,15.44,1.12
NGC 5060,G,13.287839,6.037444,14.09,1.17
NGC 5061,G,13.301408,-26.837222,10.31,3.75
NGC 5062,G,13.306561,-35.458667,12.24,2.69
NGC 5063,G,13.307142,-35.352472,13.26,2.02
NGC 5064,G,13.316647,-47.908667,12.04,2.70
NGC 5065,G,13.291836,31.092694,14.24,1.22
NGC 5066,G,13.307903,-10.233889,14.16,0.80
NGC 5068,G,13.315225,-21.039111,10.06,7.48
NGC 5069,Dup,13.307903,-10.233889,,
NGC 5070,G,13.320156,-12.539889,14.46,1.17
NGC 5071,G,13.310331,7.935528,15.49,0.77
NGC 5072,Dup,13.320156,-12.539889,,
NGC 5073,G,13.322403,-14.844528,13.50,3.78
NGC 5074,G,13.307158,31.469083,14.03,0.82
NGC 5075,G,13.318403,7.831028,15.08,1.02
NGC 5076,G,13.325111,-12.740861,13.84,1.35
NGC 5077,G,13.325464,-12.656972,11.65,2.65
NGC 5078,G,13.330550,-27.410389,10.64,2.56
NGC 5079,G,13.327236,-12.699028,12.55,1.38
NGC 5080,G,13.322006,8.429139,14.32,1.31
NGC 5081,G,13.318956,28.506917,13.13,1.90
NGC 5082,G,13.344453,-43.699944,13.79,1.73
NGC 5083,G,13.317528,39.589333,15.14,1.09
NGC 5084,G,13.338033,-21.827583,10.49,9.93
NGC 5085,G,13.338264,-24.440139,12.60,4.06
NGC 5087,G,13.340267,-20.611000,11.13,2.99
NGC 5088,G,13.338958,-12.571778,13.15,1.86
NGC 5089,G,13.327600,30.256556,14.33,0.95
NGC 5090,G,13.353561,-43.704556,11.28,3.51
NGC 5090 A,G,13.322531,-43.649389,14.43,1.91
NGC 5090 B,G,13.338200,-43.864667,14.15,2.39
NGC 5091,G,13.354922,-43.719667,13.35,2.15
NGC 5092,G,13.330981,22.999889,14.39,1.01
NGC 5093,G,13.327169,40.386111,14.54,1.14
NGC 5094,G,13.346347,-14.080667,14.41,1.52
NGC 5095,G,13.343575,-2.289333,14.53,1.29
NGC 5096,GTrpl,13.335750,33.089444,,0.70
NGC 5096 NED01,G,13.335747,33.087944,15.26,0.87
NGC 5096 NED02,G,13.335878,33.090750,16.35,0.66
NGC 5096 NED03,G,13.335581,33.089583,16.59,0.65
NGC 5097,G,13.349914,-12.471250,14.86,0.54
NGC 5098,GPair,13.337833,33.144167,,1.60
NGC 5098 NED01,G,13.338264,33.144750,15.12,0.79
NGC 5098 NED02,G,13.337425,33.143417,14.70,1.10
NGC 5099,G,13.355436,-13.042361,15.34,0.69
NGC 5100,GPair,13.349611,8.981944,,1.40
NGC 5100 NED01,G,13.349328,8.985472,17.05,0.66
NGC 5100 NED02,Dup,13.349886,8.978306,,
NGC 5101,G,13.362844,-27.430528,10.46,5.90
NGC 5102,G,13.366003,-36.630250,9.88,9.71
NGC 5103,G,13.341689,43.083972,13.43,1.59
NGC 5104,G,13.356414,0.342389,14.28,1.20
NGC 5105,G,13.363636,-13.206778,11.81,1.93
NGC 5106,G,13.349886,8.978306,14.89,0.94
NGC 5107,G,13.356856,38.537611,13.75,1.71
NGC 5108,G,13.388567,-32.342111,15.02,1.32
NGC 5109,G,13.347875,57.644750,13.51,1.60
NGC 5110,G,13.382367,-12.964806,13.61,2.63
NGC 5111,Dup,13.382367,-12.964806,,
NGC 5112,G,13.365667,38.734694,12.17,2.99
NGC 5113,Dup,13.347875,57.644750,,
