name,type,ra_hours,dec_degrees,magnitude,size_arcmin
IC 1714,G,1.548103,-13.024972,16.57,0.62
IC 1715,G,1.559483,12.585444,14.48,0.65
IC 1716,*,1.557458,-12.307944,,
IC 1717,Other,1.541758,-67.536833,,
IC 1718,G,1.640764,33.366528,14.96,0.68
IC 1719,G,1.626644,-33.924083,13.96,1.49
IC 1720,G,1.672664,-28.912750,13.81,1.21
IC 1721,G,1.690122,8.525528,14.59,1.05
IC 1722,G,1.717419,-34.187722,14.81,1.52
IC 1723,G,1.720606,8.889361,14.08,2.45
IC 1724,G,1.719356,-34.241889,14.22,1.29
IC 1725,G,1.753286,21.776556,15.30,0.52
IC 1726,G,1.755464,4.618528,14.62,0.30
IC 1727,G,1.791636,27.333361,11.57,6.52
IC 1728,G,1.795692,-33.601500,13.35,1.29
IC 1729,G,1.798683,-26.892139,12.53,2.22
IC 1730,G,1.832761,22.012111,15.64,0.75
IC 1731,G,1.836761,27.196167,14.12,1.45
IC 1732,G,1.846639,35.932750,14.82,1.32
IC 1733,G,1.845247,33.082028,13.01,1.54
IC 1734,G,1.821403,-32.742611,12.86,1.63
IC 1735,G,1.847706,33.092333,15.07,0.85
IC 1736,G,1.848111,18.302778,14.95,1.04
IC 1737,Other,1.861867,36.251194,,
IC 1738,G,1.852194,-9.792028,14.70,0.93
IC 1739,G,1.841556,-34.055583,14.75,0.88
IC 1741,G,1.865758,-16.788028,15.52,1.05
IC 1742,G,1.887286,22.721389,15.16,0.68
IC 1743,Dup,1.883244,12.708472,,
IC 1744,Dup,1.894122,19.840417,,
IC 1745,G,1.883081,-16.669000,16.07,0.75
IC 1746,G,1.906753,4.803889,15.01,1.58
IC 1747,PN,1.959925,63.321778,12.00,0.22
IC 1748,G,1.935794,17.641278,14.68,0.69
IC 1749,G,1.936417,6.744944,14.69,1.06
IC 1750,G,1.938489,4.076278,15.35,1.02
IC 1751,Dup,1.939175,5.628944,,
IC 1752,G,1.954283,28.613500,16.29,0.62
IC 1753,G,1.955364,28.589250,14.94,0.84
IC 1754,G,1.947189,4.025611,15.36,0.92
IC 1755,G,1.952719,14.549889,14.71,1.46
IC 1756,G,1.951483,-0.468250,15.56,1.31
IC 1757,G,1.953156,-0.473972,16.74,0.40
IC 1758,G,1.947914,-16.542056,15.22,0.56
IC 1759,G,1.965378,-32.987056,13.94,1.47
IC 1760,G,1.956856,-31.988333,16.61,0.62
IC 1761,G,1.981192,0.568306,15.54,0.63
IC 1762,G,1.963511,-33.239806,14.30,1.69
IC 1763,G,1.986597,-27.810694,14.64,1.09
IC 1764,G,2.006492,24.580556,14.43,1.20
IC 1765,Dup,2.018503,31.882472,,
IC 1766,Dup,2.027778,31.826500,,
IC 1767,G,1.999828,-11.078972,14.77,1.69
IC 1768,G,2.013853,-25.026694,14.80,1.45
IC 1769,G,2.015256,-31.919778,15.51,0.93
IC 1770,G,2.037331,9.980944,15.32,1.41
IC 1771,G,2.037739,9.968583,15.35,0.75
IC 1772,G,2.045258,7.745528,,0.68
IC 1773,Dup,2.067253,30.832861,,
IC 1774,G,2.066389,15.318056,13.61,1.41
IC 1775,G,2.088206,13.505722,15.52,0.75
IC 1776,G,2.087561,6.106833,14.33,1.26
IC 1777,G,2.102417,15.209472,15.40,0.91
IC 1778,Dup,2.105389,9.227417,,
IC 1779,G,2.107203,3.705972,15.20,0.37
IC 1780,G,2.114211,14.721917,15.53,0.64
IC 1781,G,2.114664,-0.518083,15.95,0.68
IC 1782,Dup,2.122236,-25.441889,,
IC 1783,G,2.168369,-32.939861,12.48,1.98
IC 1784,G,2.270219,32.649500,13.14,1.40
IC 1785,G,2.272511,32.666528,15.59,0.81
IC 1786,G,2.268231,5.145472,15.47,0.66
IC 1787,Dup,2.269567,-11.926722,,
IC 1788,G,2.263878,-31.201000,12.37,2.53
IC 1789,G,2.297550,32.396028,14.70,1.95
IC 1790,G,2.293831,12.508972,15.66,0.82
IC 1791,G,2.294817,12.470611,14.54,1.09
IC 1792,G,2.316969,34.462389,14.92,1.39
IC 1793,G,2.359000,32.544500,14.79,1.28
IC 1794,G,2.358381,15.761639,15.04,0.93
IC 1795,HII,2.442211,62.041639,,12.00
IC 1796,G,2.379811,-41.371083,13.67,1.07
IC 1797,G,2.424414,20.395333,15.25,0.97
IC 1798,G,2.437642,13.430778,,0.31
IC 1799,G,2.479419,45.970639,14.89,0.79
IC 1800,Other,2.475322,31.409667,,
IC 1801,G,2.470208,19.583333,13.98,1.18
IC 1802,G,2.487217,23.082694,13.37,0.98
IC 1803,G,2.497206,23.108583,15.72,0.46
IC 1804,G,2.498450,23.097083,15.81,0.97
IC 1805,Cl+N,2.544864,61.456889,6.50,60.00
IC 1806,G,2.493042,22.943222,15.69,0.63
IC 1807,G,2.508611,22.949722,15.56,0.56
IC 1808,Dup,2.508689,-4.215417,,
IC 1809,G,2.527875,22.917194,14.96,0.85
IC 1810,G,2.490786,-43.076333,14.15,1.37
IC 1811,G,2.510608,-34.264167,14.42,1.15
IC 1812,G,2.492161,-42.811361,12.21,2.08
IC 1813,G,2.513747,-34.220889,14.30,1.13
IC 1814,Dup,2.518275,-36.034667,,
IC 1815,G,2.572222,32.429472,14.26,1.35
IC 1816,G,2.530833,-36.672056,14.26,1.26
IC 1817,GPair,2.563944,11.203333,,0.90
IC 1817 NED01,G,2.563778,11.203306,16.43,0.49
IC 1817 NED02,G,2.564106,11.203500,15.18,0.67
IC 1818,G,2.568650,-11.040750,15.27,0.83
IC 1819,G,2.594953,4.051806,15.03,2.01
IC 1820,G,2.597964,6.040611,15.20,0.53
IC 1821,GPair,2.607258,13.779556,,1.00
IC 1821 NED01,G,2.607058,13.780167,15.65,0.70
IC 1821 NED02,G,2.607417,13.778917,,0.26
IC 1822,*,2.595097,-8.562806,,
IC 1823,G,2.643606,32.069694,13.28,1.38
IC 1824,Dup,2.709739,61.594361,,
IC 1825,G,2.648786,9.097361,14.84,1.15
IC 1826,G,2.650986,-27.443139,12.76,2.06
IC 1827,G,2.662906,1.558278,14.44,1.09
IC 1828,Dup,2.674719,19.297111,,
IC 1829,G,2.675775,14.297944,15.83,0.94
IC 1830,Dup,2.650986,-27.443139,,
IC 1831,Neb,2.732333,62.411639,,120.23
IC 1832,G,2.699350,19.030083,15.17,0.74
IC 1833,G,2.694083,-28.171278,14.14,1.43
IC 1834,G,2.713358,3.084167,15.18,0.69
IC 1835,GGroup,2.730319,14.889583,,0.72
IC 1836,G,2.723183,3.105389,15.57,0.63
IC 1837,Dup,2.725364,0.306806,,
IC 1838,G,2.745275,19.455111,15.17,0.64
IC 1839,G,2.745253,15.240083,15.25,0.97
IC 1840,Dup,2.728328,-15.705583,,
IC 1841,G,2.760064,18.928917,15.07,0.64
IC 1842,G,2.756506,11.458111,15.61,1.07
IC 1843,G,2.756839,2.880528,14.15,1.04
IC 1844,G,2.763722,3.230306,14.99,0.94
IC 1846,Dup,2.795439,13.255333,,
IC 1847,G,2.798242,14.505111,15.98,0.56
IC 1848,Cl+N,2.852942,60.402472,6.50,40.00
IC 1849,G,2.795731,9.356806,15.44,0.83
IC 1850,Dup,2.810931,13.259528,,
IC 1851,*,2.862756,58.314306,6.44,
IC 1852,Dup,2.816769,13.223750,,
IC 1853,G,2.801186,-13.993111,14.36,1.39
IC 1854,G,2.822422,19.303917,14.81,0.52
IC 1855,G,2.817864,13.442889,16.27,0.45
IC 1856,G,2.814111,-0.767389,14.38,1.14
IC 1857,G,2.827478,14.619806,15.07,0.79
IC 1858,G,2.819003,-31.289583,14.20,1.88
IC 1859,G,2.817756,-31.172500,14.30,1.30
IC 1860,G,2.826031,-31.189111,12.59,2.64
IC 1861,G,2.885272,25.490389,14.63,1.28
IC 1862,G,2.866333,-33.340167,14.59,2.67
IC 1863,G,2.914094,8.784389,15.70,0.60
IC 1864,G,2.894253,-34.197639,12.72,1.30
IC 1865,G,2.922272,8.828167,14.93,1.30
IC 1866,G,2.914719,-15.652556,15.22,1.01
IC 1867,G,2.931175,9.311833,14.60,1.52
IC 1868,G,2.934958,9.378833,15.86,0.40
IC 1869,G,2.969914,5.836583,15.56,0.70
IC 1870,G,2.964869,-2.347083,13.50,1.55
IC 1871,HII,2.956053,60.672361,,4.00
IC 1872,Other,3.076281,42.810667,,
IC 1873,G,3.064689,9.613250,15.30,1.17
IC 1874,G,3.106106,36.014528,14.69,0.94
IC 1875,G,3.065733,-39.440417,12.55,1.57
IC 1876,G,3.075636,-27.460500,14.12,1.16
IC 1877,G,3.052661,-50.511917,16.32,0.90
IC 1878,G,3.061167,-52.108028,15.18,0.58
IC 1879,G,3.064569,-52.117750,15.96,1.21
IC 1880,G,3.107950,-9.731472,14.86,1.85
IC 1881,Dup,3.154808,38.649444,,
IC 1882,G,3.130361,3.147889,15.04,1.14
IC 1883,Dup,3.161731,40.893083,,
IC 1884,Dup,3.161872,40.974222,,
IC 1885,G,3.111231,-32.863639,14.88,1.45
IC 1886,G,3.134233,-4.399833,14.81,1.11
IC 1887,Dup,3.170256,40.765667,,
IC 1888,Dup,3.182267,41.137111,,
IC 1889,Dup,3.184197,40.622111,,
IC 1890,G,3.166231,19.208056,15.63,1.02
IC 1891,G,3.170006,19.606556,16.61,0.44
IC 1892,G,3.140897,-23.055778,13.84,1.78
IC 1893,G,3.171269,19.616861,17.13,0.39
IC 1894,G,3.173742,19.606611,15.83,0.78
IC 1895,G,3.160061,-25.253583,13.29,1.40
IC 1896,G,3.131256,-54.214472,15.82,0.81
IC 1897,G,3.179425,-10.796056,14.67,0.99
IC 1898,G,3.172164,-22.404861,13.62,3.66
IC 1899,G,3.203642,-25.304917,14.39,1.32
IC 1900,G,3.265342,37.154111,13.86,0.83
IC 1901,G,3.267392,37.112444,16.76,0.91
IC 1902,G,3.270117,37.177444,15.60,0.69
IC 1903,GPair,3.219542,-50.569833,,1.90
IC 1903 NED01,G,3.219044,-50.562611,17.32,0.48
IC 1903 NED02,G,3.220153,-50.577750,16.60,0.65
IC 1904,G,3.250214,-30.708028,14.42,1.37
IC 1905,Other,3.313333,41.365444,,
IC 1906,G,3.268236,-34.360639,14.46,1.21
IC 1907,Dup,3.331708,41.563389,,
IC 1908,G,3.251472,-54.819972,14.08,1.23
IC 1909,G,3.288894,-33.690056,14.52,1.25
IC 1910,Other,3.299386,-21.434750,,
IC 1911,*,3.346994,35.321806,,
IC 1912,G,3.278731,-50.654889,15.83,1.05
IC 1913,G,3.326261,-32.465028,14.44,1.96
IC 1914,G,3.323678,-49.599722,13.04,1.95
IC 1915,G,3.331097,-50.691194,16.17,0.61
IC 1916,G,3.337922,-49.041917,15.40,0.86
IC 1917,G,3.370100,-53.185194,16.17,0.83
IC 1918,G,3.438303,4.541028,15.57,0.60
IC 1919,G,3.433956,-32.894556,13.79,1.73
IC 1920,G,3.406778,-52.713583,16.00,0.56
IC 1921,Other,3.411697,-50.698000,,
IC 1922,G,3.411953,-50.740528,16.90,0.41
IC 1923,Other,3.414622,-50.555833,,
IC 1923 NED01,G,3.414697,-50.555556,17.60,0.30
IC 1923 NED02,*,3.414381,-50.555694,,
IC 1924,G,3.418797,-51.703444,16.69,0.74
IC 1925,Other,3.421025,-51.256889,,
IC 1926,G,3.421953,-51.701056,16.59,0.55
IC 1928,G,3.458106,-21.560167,14.13,1.77
IC 1929,G,3.423847,-51.267194,14.16,0.94
IC 1930,G,3.479517,4.383556,15.81,0.76
IC 1931,G,3.482700,1.750722,15.44,0.80
IC 1932,G,3.431675,-51.343167,14.59,0.94
IC 1933,G,3.427747,-52.785500,12.57,2.27
IC 1934,G,3.520561,42.792278,16.00,0.99
IC 1935,G,3.437028,-50.010444,14.26,1.00
IC 1936,G,3.441122,-51.323194,16.04,0.64
IC 1937,G,3.446567,-48.702556,14.89,0.89
IC 1938,G,3.452900,-53.009889,15.51,0.82
IC 1939,Other,3.462381,-51.070917,,
IC 1940,G,3.461761,-52.139444,14.78,0.96
IC 1941,Other,3.537483,24.383722,,
IC 1942,GPair,3.464806,-52.676944,,0.70
IC 1942 NED01,G,3.464653,-52.677472,17.28,0.39
IC 1942 NED02,G,3.464975,-52.675806,15.37,0.89
IC 1943,Dup,3.645797,-44.100611,,
IC 1944,G,3.494444,-47.996167,15.75,0.50
IC 1945,G,3.487933,-52.627167,15.31,0.81
IC 1946,G,3.489497,-52.619333,14.44,0.91
IC 1947,G,3.509117,-50.338528,14.78,0.58
IC 1948,G,3.513903,-47.964861,15.69,0.83
IC 1949,G,3.514672,-47.979250,13.15,1.18
IC 1950,G,3.517922,-50.433417,14.47,1.56
IC 1951,G,3.515647,-53.126194,17.13,0.54
IC 1952,G,3.557408,-23.712778,13.52,2.58
IC 1953,G,3.561631,-21.478639,11.96,2.26
IC 1954,G,3.525386,-51.904833,11.58,2.99
IC 1955,G,3.523522,-57.241861,15.77,0.68
IC 1956,G,3.592547,5.067000,15.53,1.32
IC 1957,G,3.537078,-52.456639,16.54,1.02
IC 1958,G,3.546225,-51.441694,16.03,0.46
IC 1959,G,3.553497,-50.414250,12.83,3.05
IC 1960,G,3.542492,-57.206611,15.21,1.13
IC 1961,G,3.559264,-48.950639,15.48,0.63
IC 1962,G,3.593747,-21.294056,14.76,2.25
IC 1963,Dup,3.591956,-34.447056,,
IC 1964,G,3.558356,-53.173139,16.61,0.55
IC 1965,G,3.553067,-56.554083,15.09,0.96
IC 1966,G,3.567608,-51.322250,15.61,0.58
IC 1967,G,3.629922,3.271028,14.94,0.83
IC 1968,G,3.577164,-50.651278,16.20,0.46
IC 1969,G,3.603850,-45.179611,14.88,1.32
IC 1970,G,3.608756,-43.956833,12.44,2.99
IC 1971,G,3.599275,-52.651250,15.90,0.78
IC 1972,G,3.605922,-51.968139,16.41,0.69
IC 1973,G,3.605839,-51.994167,16.71,0.50
IC 1974,G,3.611733,-49.550278,15.91,0.78
IC 1975,G,3.650986,-15.500139,15.57,0.42
IC 1976,G,3.619100,-47.437917,15.78,0.80
IC 1977,G,3.679200,17.741167,14.56,0.85
IC 1978,G,3.618219,-50.150833,15.70,1.21
IC 1980,G,3.616386,-57.973861,14.94,1.27
IC 1981,Dup,3.674825,-26.862250,,
IC 1982,G,3.628464,-57.776278,15.66,0.49
IC 1983,Dup,3.682461,-22.564472,,
IC 1984,G,3.663953,-47.075833,16.39,0.75
IC 1985,Dup,3.742831,32.162833,,
IC 1986,G,3.676431,-45.355806,14.63,1.27
IC 1987,GGroup,3.669797,-55.054806,,1.40
IC 1987 NED01,G,3.669358,-55.054889,16.50,0.56
IC 1987 NED02,G,3.669872,-55.059083,15.95,0.78
IC 1987 NED03,G,3.670011,-55.053444,16.39,0.79
IC 1987 NED04,G,3.670058,-55.056278,,0.20
IC 1988,Other,3.712669,-39.887111,,
IC 1989,G,3.698519,-50.957806,14.61,1.37
IC 1990,Neb,3.787175,24.333889,,
IC 1991,G,3.746331,-51.523417,16.18,0.84
IC 1992,Other,3.752233,-51.004694,,
IC 1993,G,3.784669,-33.709861,11.90,2.81
IC 1994,G,3.765292,-51.643333,16.02,0.73
IC 1995,Neb,3.838483,25.580778,,2.00
IC 1996,G,3.752136,-57.324806,16.32,0.92
IC 1997,G,3.747750,-59.137667,13.47,1.01
IC 1998,G,3.858700,1.189806,15.69,0.77
IC 1999,G,3.795233,-56.952083,15.08,0.79
IC 2000,G,3.818817,-48.858194,12.38,4.88
IC 2002,Dup,3.908431,10.707000,,
IC 2003,PN,3.939453,33.874861,11.40,0.14
IC 2004,G,3.862703,-49.419611,14.99,0.91
IC 2005,G,3.960983,36.787472,15.76,0.34
IC 2006,G,3.907903,-35.967139,11.34,2.36
IC 2007,G,3.922989,-28.158333,13.73,1.29
IC 2008,Dup,3.922989,-28.158333,,
IC 2009,G,3.893014,-48.989472,14.90,1.50
IC 2010,G,3.866119,-59.929361,13.71,1.19
IC 2012,GPair,3.882033,-58.651000,,0.70
IC 2012 NED01,G,3.882017,-58.649556,16.28,0.51
IC 2013,Other,3.945572,-17.109500,,
IC 2014,G,3.922689,-56.746306,15.67,0.63
IC 2015,G,3.969839,-40.389139,15.66,0.59
IC 2016,G,4.033297,20.240444,15.70,0.51
IC 2017,G,3.944269,-59.394750,15.00,1.11
IC 2018,G,3.965147,-52.781111,14.78,0.79
IC 2019,G,4.031569,5.639444,15.24,0.84
IC 2020,G,3.981428,-54.057611,15.62,0.67
IC 2021,G,3.989981,-52.656722,15.76,0.65
IC 2022,G,3.977781,-59.043667,16.14,1.10
IC 2023,G,3.994619,-52.681139,15.86,0.59
IC 2024,G,4.001150,-53.371000,15.55,1.10
IC 2025,G,4.006439,-53.065611,15.30,1.16
IC 2026,Dup,4.065333,-11.179028,,
IC 2027,G,4.110997,37.115750,16.00,0.94
IC 2028,G,4.021731,-52.707444,14.22,0.86
IC 2029,G,4.021653,-52.800778,15.74,1.03
IC 2030,Other,4.082303,-19.231472,,
IC 2031,G,4.104089,-5.651889,15.80,0.56
IC 2032,G,4.117511,-55.323833,14.73,1.12
IC 2033,G,4.120672,-53.680917,14.99,1.19
IC 2034,G,4.110231,-57.961389,15.90,1.35
IC 2035,G,4.150519,-45.517528,11.75,1.41
IC 2036,G,4.165306,-39.688694,14.45,1.12
IC 2037,G,4.138611,-58.751167,14.78,1.74
IC 2038,G,4.148264,-55.989556,14.68,1.85
IC 2039,G,4.150658,-56.011694,14.26,1.09
IC 2040,G,4.216603,-32.553278,13.68,1.35
IC 2041,G,4.209694,-32.817361,14.68,1.07
IC 2042,*,4.195350,-47.270083,10.94,
IC 2043,G,4.185958,-53.686639,14.51,1.43
IC 2044,G,4.187214,-54.532556,16.51,0.62
IC 2045,G,4.243336,-13.174917,15.49,0.91
IC 2046,G,4.190150,-54.673194,15.15,0.82
IC 2047,Dup,4.248911,-13.191722,,
IC 2048,Dup,4.209694,-32.817361,,
IC 2049,G,4.201189,-58.557000,14.74,1.06
IC 2050,G,4.232258,-53.475361,13.80,1.17
IC 2051,G,3.866897,-83.830694,11.23,2.86
IC 2052,G,4.249589,-54.336194,15.37,1.06
IC 2053,G,4.265450,-49.358333,15.27,0.53
IC 2054,G,4.123983,-78.253306,16.38,0.46
IC 2055,Other,4.296811,-48.924111,,
IC 2056,G,4.273483,-60.206806,11.87,1.85
IC 2057,G,4.365581,4.048639,15.18,0.63
IC 2058,G,4.298431,-55.932889,13.76,3.40
IC 2059,G,4.340639,-31.724583,13.98,1.34
IC 2060,G,4.298156,-56.616250,13.91,1.25
IC 2061,Other,4.400036,21.083194,,
IC 2062,*,4.533850,71.919861,,
IC 2063,G,4.377867,-15.660500,14.83,0.87
IC 2064,G,4.390761,-15.685167,15.75,0.53
IC 2065,G,4.357772,-55.933306,14.61,1.19
IC 2066,G,4.392314,-54.733389,15.27,0.86
IC 2067,Neb,4.514175,35.446167,11.49,
IC 2068,G,4.443578,-42.093722,14.27,1.29
IC 2069,Other,4.432261,-48.208056,,
IC 2070,G,4.409914,-57.980889,14.50,1.44
IC 2071,GGroup,4.436997,-53.152111,,1.20
IC 2072,Other,4.448500,-48.377500,,
IC 2073,G,4.442733,-53.187333,13.72,1.43
IC 2074,Other,4.523064,7.702611,,
IC 2075,Dup,4.514331,-5.798278,,
IC 2076,Other,4.468836,-48.228861,,
IC 2077,Dup,4.535033,0.567361,,
IC 2078,*,4.531172,-4.698694,14.40,
IC 2079,G,4.475228,-53.737917,14.00,1.40
IC 2080,G,4.531153,-5.756833,15.84,0.78
IC 2081,G,4.483583,-53.613694,13.27,1.00
IC 2082,GPair,4.485444,-53.827222,,1.40
IC 2082 NED01,G,4.485614,-53.827944,12.79,1.23
IC 2082 NED02,G,4.485283,-53.826694,13.77,1.02
IC 2083,G,4.512297,-53.980833,14.93,0.95
IC 2084,Other,4.535047,-48.288306,,
IC 2085,G,4.523400,-54.416833,13.18,2.45
IC 2086,G,4.525603,-53.647639,15.71,0.64
IC 2087,Neb,4.666658,25.742222,,4.00
IC 2088,Neb,4.517933,26.607028,,
IC 2089,G,4.547344,-75.539444,15.13,0.99
IC 2090,Other,4.745575,-33.994083,,
IC 2091,Other,4.777561,-4.671806,,
IC 2092,Other,4.779894,-4.943361,,
IC 2093,*,4.792300,-2.709028,,
IC 2094,G,4.806897,-5.352639,15.82,1.04
IC 2095,G,4.812675,-5.124806,16.13,1.46
IC 2096,Other,4.828017,-4.978639,,
IC 2097,G,4.840061,-5.081222,15.33,1.16
IC 2098,G,4.845642,-5.418667,14.66,2.45
IC 2099,Dup,4.847797,-4.892722,,
IC 2101,G,4.861733,-6.231444,14.42,1.76
IC 2102,G,4.865367,-4.951611,14.52,1.28
IC 2103,G,4.663347,-76.836806,14.67,2.02
IC 2104,G,4.938600,-15.797889,13.79,2.11
IC 2105,Cl+N,4.824072,-69.200917,11.30,0.65
IC 2106,G,4.942747,-28.503917,13.79,1.79
IC 2107,Dup,4.972392,8.238361,,
IC 2108,Dup,4.954742,-15.289000,,
IC 2109,*,4.983106,-0.305306,,
IC 2110,*,4.983833,-0.302639,,
IC 2111,Cl+N,4.864478,-69.392167,,0.65
IC 2112,G,5.008375,4.386528,15.36,0.32
IC 2113,Dup,4.992175,-15.823639,,
IC 2114,Dup,4.907214,-69.184111,,
IC 2115,*,4.952422,-66.390194,11.27,
IC 2116,HII,4.954517,-66.389028,14.21,0.60
IC 2117,Cl+N,4.954225,-68.441472,,1.00
IC 2118,Dup,5.082067,-7.265639,,
IC 2119,G,5.114153,-20.345194,14.69,1.20
IC 2120,Other,5.319528,38.185000,,
IC 2121,Dup,5.329128,-25.064333,,
IC 2122,G,5.317056,-37.089389,13.93,1.75
IC 2123,Dup,5.365750,3.486389,,
IC 2124,Dup,5.366328,3.482167,,
IC 2125,G,5.407811,-27.016056,14.50,1.02
IC 2126,Dup,5.366308,-67.957389,,
IC 2127,Dup,5.370544,-67.978306,,
IC 2128,Cl+N,5.378936,-68.061083,11.10,4.80
IC 2129,G,5.530686,-23.145056,13.85,1.82
IC 2130,Dup,5.530686,-23.145056,,
IC 2131,Dup,5.538486,-17.223861,,
IC 2132,G,5.541297,-13.927111,14.15,1.88
IC 2133,Dup,5.701292,69.378444,,
IC 2134,GCl,5.384956,-75.446833,13.94,1.40
IC 2135,G,5.553583,-36.398833,13.28,3.24
IC 2136,Dup,5.553583,-36.398833,,
IC 2137,G,5.572689,-23.533333,13.94,1.29
IC 2138,Dup,5.572689,-23.533333,,
IC 2139,*Ass,5.587842,-17.933667,,
IC 2140,GCl,5.556086,-75.375361,13.48,2.30
IC 2141,*Ass,5.706206,-51.032861,,
IC 2142,G,5.552544,-78.019417,15.53,0.86
IC 2143,G,5.781281,-18.726389,13.42,1.90
IC 2144,HII,5.837192,23.872417,,1.00
IC 2145,Neb,5.673542,-69.670306,12.00,0.19
IC 2146,GCl,5.629703,-74.783194,12.41,3.30
IC 2147,G,5.724461,-30.495028,13.62,1.56
IC 2148,GCl,5.653294,-75.562444,14.23,1.30
IC 2149,PN,5.939969,46.104778,10.78,0.14
IC 2150,G,5.855156,-38.320472,12.94,2.90
IC 2151,G,5.876786,-17.787278,14.17,1.24
IC 2152,G,5.964836,-23.180778,13.49,1.65
IC 2153,GPair,6.001439,-33.919750,,1.00
IC 2153 NED01,G,6.001175,-33.920083,14.26,1.15
IC 2153 NED02,G,6.001511,-33.918194,14.33,1.08
IC 2154,Dup,6.018836,-23.672639,,
IC 2155,G,6.010675,-33.997333,16.54,0.37
IC 2156,OCl,6.081225,24.158444,,
IC 2157,OCl,6.079883,24.071028,8.40,2.70
IC 2158,G,6.088322,-27.856972,12.91,1.36
IC 2159,Neb,6.166006,20.431389,,
IC 2160,G,5.924600,-76.920250,13.11,1.80
IC 2161,GCl,5.956906,-75.139472,14.24,1.60
IC 2162,HII,6.217972,17.980083,,4.00
IC 2163,G,6.274439,-21.375861,11.11,3.37
IC 2164,G,6.114517,-75.364694,14.57,1.15
IC 2165,PN,6.361861,-12.987222,10.50,0.15
IC 2166,G,6.448789,59.080083,12.45,2.20
IC 2167,Dup,6.518383,10.459278,,
IC 2169,Dup,6.516756,9.897444,,
IC 2170,Other,6.568031,44.688444,,
IC 2171,G,6.741025,-17.932472,15.19,1.63
IC 2172,Dup,6.780992,1.316000,,
IC 2173,*,6.846433,33.458056,,
IC 2174,G,7.151558,75.353028,13.55,0.78
IC 2176,G,7.125508,32.469750,15.12,0.93
IC 2177,RfN,7.076919,-10.471056,,20.00
IC 2178,G,7.127128,32.512389,16.01,0.59
IC 2179,G,7.258975,64.926194,12.51,0.85
IC 2180,G,7.188772,26.371528,14.96,0.90
IC 2181,G,7.219542,18.995833,14.78,1.02
IC 2182,G,7.236397,18.945028,14.89,1.51
IC 2183,Other,7.282300,-20.410472,,
IC 2184,GGroup,7.490389,72.128889,,1.10
IC 2184 NED01,G,7.490044,72.127889,14.29,0.86
IC 2184 NED02,G,7.490839,72.130972,14.00,0.73
IC 2185,G,7.387789,32.495333,14.88,0.60
IC 2186,G,7.379939,21.529250,16.09,0.33
IC 2187,G,7.378697,21.483361,15.10,0.20
IC 2188,G,7.378661,21.513028,15.05,1.10
IC 2189,Other,7.415997,8.920694,,
IC 2190,G,7.498417,37.451750,14.68,0.93
IC 2191,G,7.504850,24.327722,15.18,0.81
IC 2192,G,7.555642,31.361389,15.56,0.52
IC 2193,G,7.556586,31.483556,14.62,1.47
IC 2194,G,7.561164,31.334417,14.96,1.51
IC 2195,Other,7.474342,-51.257417,,
IC 2196,G,7.569372,31.405667,13.92,1.67
IC 2197,G,7.573697,31.422000,17.07,0.50
IC 2198,G,7.569758,23.966333,15.27,0.65
IC 2199,G,7.582150,31.276250,13.55,1.03
IC 2200,G,7.471531,-62.352917,13.16,1.33
IC 2201,G,7.604669,33.122722,14.91,1.16
IC 2202,G,7.465206,-67.574222,13.60,2.16
IC 2203,G,7.676003,34.230056,14.58,0.90
IC 2204,G,7.688361,34.232167,16.26,0.89
IC 2205,G,7.781825,26.872333,14.98,0.71
IC 2206,*,7.763997,-34.330167,10.50,
IC 2207,G,7.830803,33.962278,15.15,1.71
IC 2208,G,7.868844,27.483917,15.18,0.43
IC 2209,G,7.937281,60.304083,13.80,0.84
IC 2211,G,7.962683,32.558111,14.56,0.82
IC 2212,G,7.982556,32.612250,15.70,0.73
IC 2213,G,7.985153,27.464000,15.44,0.73
IC 2214,G,7.998281,33.290528,14.45,0.92
IC 2215,Other,7.992542,24.928972,,
IC 2217,G,8.013814,27.500306,14.30,0.59
IC 2218,G,8.027358,24.432444,15.57,0.85
IC 2219,G,8.043481,27.437500,14.41,1.16
IC 2220,RfN,7.947486,-59.125778,,5.00
IC 2221,G,8.085542,37.450639,16.22,0.64
IC 2222,G,8.087436,37.472583,15.43,0.79
IC 2223,G,8.097308,37.460056,16.31,0.46
IC 2224,Dup,8.097308,37.460056,,
IC 2225,G,8.091144,35.946694,14.76,1.07
IC 2226,G,8.103117,12.543500,13.43,1.05
IC 2227,G,8.118661,36.233472,14.19,1.11
IC 2228,*,8.118236,8.025361,,
IC 2229,Dup,8.162267,25.881611,,
IC 2230,G,8.182375,25.684694,15.67,0.57
IC 2231,G,8.183778,5.087333,14.91,1.67
IC 2232,Dup,8.216089,36.254639,,
IC 2233,G,8.233031,45.742139,12.61,2.88
IC 2234,G,8.231006,35.492917,15.98,0.54
IC 2237,*,8.235581,24.679306,,
IC 2238,*,8.235725,24.661889,,
IC 2239,G,8.235219,23.866361,15.24,0.84
IC 2240,*,8.246522,24.467556,,
IC 2242,*,8.253183,24.132944,,
IC 2243,*,8.255119,23.962278,,
IC 2244,*,8.256186,24.545833,,
IC 2245,*,8.257894,24.536056,,
IC 2246,*,8.266886,23.849750,,
IC 2247,G,8.266417,23.199611,14.04,1.82
IC 2248,G,8.268003,23.134028,15.03,0.79
IC 2249,G,8.276231,24.493722,16.54,0.31
