name,type,ra_hours,dec_degrees,magnitude,size_arcmin
LBN 317,HII,20.533333,44.200000,,
LBN 318,HII,21.016667,39.900000,,
LBN 319,HII,20.883333,41.200000,,
LBN 320,HII,20.800000,42.200000,,
LBN 321,HII,21.200000,38.200000,,
LBN 322,HII,20.716667,43.000000,,
LBN 323,HII,20.716667,43.100000,,
LBN 324,HII,20.733333,43.000000,,
LBN 325,HII,20.316667,46.400000,,
LBN 326,HII,20.333333,46.500000,,
LBN 327,HII,20.866667,42.200000,,
LBN 328,HII,20.850000,42.500000,,
LBN 329,HII,20.816667,43.000000,,
LBN 330,HII,20.583333,45.000000,,
LBN 331,HII,20.233333,47.700000,,
LBN 332,HII,20.916667,42.500000,,
LBN 333,HII,21.346667,38.083333,,
LBN 334,HII,20.800000,43.700000,,
LBN 335,HII,20.383333,47.000000,,
LBN 336,HII,20.366667,47.200000,,
LBN 337,HII,20.566667,45.700000,,
LBN 338,HII,20.800000,43.900000,,
LBN 339,HII,20.633333,45.400000,,
LBN 340,HII,21.183333,40.300000,,
LBN 341,HII,20.779250,44.184444,,70.00
LBN 342,HII,20.916667,43.000000,,
LBN 343,HII,20.850000,43.700000,,
LBN 344,HII,20.416667,47.200000,,
LBN 345,HII,20.366667,47.700000,,
LBN 346,HII,21.383333,38.400000,,
LBN 347,HII,21.353333,38.700000,,
LBN 348,HII,20.933333,43.200000,,
LBN 349,HII,20.933333,43.200000,,
LBN 350,HII,20.850000,44.366667,,
LBN 351,HII,20.616667,46.200000,,
LBN 352,HII,20.500000,47.200000,,
LBN 353,Neb,20.798333,44.366667,,
LBN 354,HII,20.966667,43.400000,,
LBN 355,HII,21.583333,36.500000,,
LBN 356,HII,21.000000,43.200000,,
LBN 357,HII,20.583889,47.040000,,
LBN 358,HII,20.583333,46.900000,,
LBN 359,HII,20.883333,44.400000,,
LBN 360,HII,21.266667,40.500000,,
LBN 361,HII,20.700000,46.000000,,
LBN 362,HII,20.566667,47.200000,,
LBN 363,HII,21.066667,43.200000,,
LBN 364,HII,20.416667,48.700000,,
LBN 365,HII,21.100000,43.200000,,
LBN 366,HII,21.550000,38.200000,,
LBN 367,HII,20.600000,47.700000,,
LBN 368,HII,20.600000,47.700000,,
LBN 369,HII,21.150000,42.900000,,
LBN 370,HII,20.383333,49.400000,,
LBN 371,HII,20.916667,45.200000,,
LBN 372,HII,20.600000,47.900000,,
LBN 373,Neb,20.979722,44.330000,,
LBN 374,HII,21.600000,38.000000,,
LBN 375,HII,20.633333,47.900000,,
LBN 376,HII,20.616667,48.000000,,
LBN 377,HII,20.416667,49.500000,,
LBN 378,HII,20.950000,45.400000,,
LBN 379,HII,20.500000,49.000000,,
LBN 380,HII,20.616667,48.200000,,
LBN 381,HII,20.583333,48.700000,,
LBN 382,HII,20.533333,49.200000,,
LBN 383,HII,21.233333,43.200000,,
LBN 384,HII,20.983333,45.700000,,
LBN 385,HII,21.050000,45.200000,,
LBN 386,HII,20.533333,49.500000,,
LBN 387,HII,21.000000,45.900000,,
LBN 388,HII,20.866667,47.200000,,
LBN 389,HII,21.250000,43.700000,,
LBN 390,HII,21.250000,43.900000,,
LBN 391,HII,21.308333,43.933333,,
LBN 392,HII,21.150000,45.200000,,
LBN 393,HII,21.266667,44.000000,,
LBN 394,RfN,20.933333,47.400000,,
LBN 395,HII,21.633333,40.000000,,
